,symbol,name,price,changesPercentage,change,dayLow,dayHigh,yearHigh,yearLow,priceAvg50,priceAvg200,avgVolume
2581,GPAQW,Gordon Pointe Acquisition Corp. Warrant,1.73,-19.53,-0.42,1.57,1.9598,1.9598,1.57,,,
2582,HMTV,"Hemisphere Media Group, Inc.",9.43,-4.17,-0.41,9.4101,10.0578,15.34,7.64,8.817715,9.053785,28279.0
2583,SMTC,Semtech Corporation,63.16,2.47,1.52,61.22,63.37,64.1,26.03,55.356857,53.544785,460750.0
2584,MNLO,Menlo Therapeutics Inc.,1.35,-2.17,-0.03,1.3,1.39,7.48,1.0,1.7601428,1.7766666,1912405.0
2585,KBNTW,"Kubient, Inc.",1.03,0.0,0.0,1.0,1.06,1.06,1.0,,,
2586,NWLI,"National Western Life Group, Inc.",183.65,-3.2,-6.07,183.5,189.4,297.77,120.55,188.00285,197.904,10784.0
2587,CBMG,"Cellular Biomedicine Group, Inc.",17.41,-0.85,-0.15,16.975,17.6,19.5,11.48,18.264,16.104286,126534.0
2588,HBANN,Huntington Bancshares Incorporated DSHS 1/40 PFD,26.4,-1.49,-0.4,26.4,26.85,29.17,14.1,26.767714,26.178637,2731.0
2589,FENC,Fennec Pharmaceuticals Inc.,7.47,-6.51,-0.52,7.46,8.03,10.67,4.65,7.093,7.3544645,353079.0
2590,OCUL,"Ocular Therapeutix, Inc.",12.84,7.0,0.84,11.76,13.44,13.44,2.46,9.805857,8.245929,1157348.0
2591,OCSL,Oaktree Specialty Lending Corporation,4.9,-0.41,-0.02,4.85,4.92,5.65,2.33,4.8042855,4.6125,415100.0
2592,ONEM,"1Life Healthcare, Inc.",31.48,0.77,0.24,30.42,31.67,44.87,15.0,29.443428,30.911215,1702031.0
2593,SPKEP,"Spark Energy, Inc.",22.76,0.98,0.22,22.53,22.85,26.6,9.49,22.252743,21.650692,7921.0
2594,OPI,Office Properties Income Trust,18.09,-3.16,-0.59,17.9,18.88,35.95,16.5,20.276285,23.999428,218603.0
2595,QTT,Qutoutiao Inc.,2.35,2.62,0.06,2.24,2.3599,6.55,2.12,2.366,2.6816428,1415725.0
2596,FITBI,Fifth Third Bancorp,28.1,-0.32,-0.09,27.96,28.32,29.49,16.5,27.710285,27.298286,48270.0
2597,HFWA,Heritage Financial Corporation,20.15,-1.95,-0.4,20.05,20.82,29.25,14.65,20.009714,19.479143,149648.0
2598,SFET,Safe-T Group Ltd,0.979,-3.07,-0.031,0.9446,1.03,10.72,0.9,1.026,1.3214285,693493.0
2599,LFAC,LF Capital Acquisition Corp.,10.51,0.0,0.0,10.51,10.555,11.85,10.05,10.540657,10.569471,140357.0
2600,FUNC,First United Corporation,13.19,0.08,0.01,13.19,13.29,24.99,10.74,12.512571,12.720357,13878.0
2601,RACA,Therapeutics Acquisition Corp.,13.2,-0.68,-0.09,13.1,13.3,16.3,11.48,13.917571,13.5484,10354.0
2602,ALLT,Allot Ltd.,10.06,-1.18,-0.12,9.92,10.3,13.05,6.44,9.639428,10.5294285,187768.0
2603,CARA,"Cara Therapeutics, Inc.",13.95,0.43,0.06,13.6,14.09,26.67,8.88,13.593857,15.536143,399215.0
2604,GEC,"Great Elm Capital Group, Inc.",1.98,-5.71,-0.12,1.97,2.09,3.74,1.31,2.2705715,2.313,11396.0
2605,PESI,"Perma-Fix Environmental Services, Inc.",6.11,-0.81,-0.05,5.91,6.26,9.98,3.82,6.8557143,6.5105715,17292.0
2606,REPL,"Replimune Group, Inc.",46.5,-3.69,-1.78,44.36,48.91,49.51,8.58,33.588,24.396286,612135.0
2607,SYNC,"Synacor, Inc.",1.27,0.79,0.01,1.21,1.3,1.85,0.79,1.4585714,1.2685714,246995.0
2608,RCEL,Avita Medical Limited,21.55,-2.09,-0.46,20.8,21.69,55.35,19.54,24.091715,26.634428,102292.0
2609,ARYB,ARYA Sciences Acquisition Corp II,10.1,0.9,0.09,10.0,10.11,13.94,9.9,10.223148,10.436826,94123.0
2610,PTNR,Partner Communications Company Ltd.,4.0,0.5,0.02,3.97,4.06,6.46,2.9,3.9025714,4.032857,6706.0
2611,MOR,MorphoSys AG,26.69,-4.34,-1.21,26.46,27.61,37.961,18.21,28.41343,30.695536,65443.0
2612,SBFG,"SB Financial Group, Inc.",15.49,-0.83,-0.13,15.49,15.77,20.49,9.02,14.934857,14.838285,10517.0
2613,IRTC,"iRhythm Technologies, Inc.",255.52,8.35,19.69,238.55,263.855,263.855,56.24,230.65971,166.77364,315690.0
2614,ORTX,Orchard Therapeutics plc,4.69,1.96,0.09,4.42,4.72,15.93,3.76,4.3725715,6.4079285,1026401.0
2615,PDEX,"Pro-Dex, Inc.",34.35,-3.78,-1.35,33.76,35.79,38.48,11.4,30.776,23.019644,31893.0
2616,BNSO,Bonso Electronics International Inc.,4.25,5.2,0.21,4.13,4.25,5.6,1.72,4.4725714,3.1562858,26320.0
2617,RPD,"Rapid7, Inc.",68.59,0.1,0.07,66.42,69.02,71.76,31.34,63.564285,56.379856,558117.0
2618,GOGO,Gogo Inc.,8.73,-5.21,-0.48,8.71,9.36,11.97,1.33,9.553857,5.1369286,6501320.0
2619,AEHL,,2.12,0.0,0.0,1.84,2.12,2.82,1.2600013,2.2311764,2.1933343,453758.0
2620,XT,iShares Exponential Technologies ETF,51.98,0.31,0.16,51.57,52.1176,52.118,30.21,49.56743,46.26785,245776.0
2621,ANPC,"AnPac Bio-Medical Science Co., Ltd.",3.81,-3.3,-0.13,3.56,3.96,12.0,3.15,3.8055143,5.844743,393690.0
2622,CAPR,"Capricor Therapeutics, Inc.",3.99,-2.68,-0.11,3.95,4.13,12.32,0.88,4.7042856,5.3604283,1116526.0
2623,BHF,"Brighthouse Financial, Inc.",31.52,-5.09,-1.69,30.9,33.65,48.25,12.05,30.141428,29.43775,761651.0
2624,ISRG,"Intuitive Surgical, Inc.",733.87,0.77,5.59,720.25,737.395,778.83,360.5,708.934,638.9606,595782.0
2625,WAFD,"Washington Federal, Inc.",20.93,-2.42,-0.52,20.87,21.57,38.18,20.01,21.910286,24.128786,359964.0
2626,FFBC,First Financial Bancorp.,14.01,-1.96,-0.28,13.93,14.51,26.19,10.83,13.354857,13.645429,398004.0
2627,BSJQ,Invesco BulletShares 2026 High Yield Corporate Bond ETF,25.05,-0.12,-0.03,24.985,25.0601,26.31,19.41,24.69457,24.306143,50607.0
2628,RGCO,"RGC Resources, Inc.",24.58,-0.16,-0.04,24.4322,24.97,31.98,22.58,23.768572,24.071571,9515.0
2629,SLNG,"Stabilis Energy, Inc.",2.3,6.48,0.14,2.3,3.2,5.45,0.82,2.326857,2.1781428,378.0
2630,LAMR,Lamar Advertising Company (REIT),73.8,0.08,0.06,71.34,74.79,96.82,30.89,67.40829,66.288574,562998.0
2631,FLWS,"1-800-FLOWERS.COM, Inc.",21.15,-0.47,-0.1,20.9,21.35,32.78,11.15,25.084,24.39557,839315.0
2632,PS,"Pluralsight, Inc.",14.74,-22.42,-4.26,14.121,16.13,22.69,6.59,17.500572,18.553679,1251323.0
2633,TOTA,Tottenham Acquisition I Limited,10.86,1.02,0.11,10.86,10.96,11.25,10.3,10.831715,10.801071,13106.0
2634,CROX,"Crocs, Inc.",58.33,-0.85,-0.5,57.29,58.905,58.94,8.4,49.281143,37.48843,1287287.0
2635,LILAK,Liberty Latin America Ltd.,9.84,-3.81,-0.39,9.72,10.32,18.78531,7.465,9.524,9.1862955,1468629.0
2636,BOKFL,BOK Financial Corporation,25.57,-0.81,-0.21,25.57,25.69,26.75,16.01,25.508858,25.490242,10320.0
2637,SLGN,Silgan Holdings Inc.,36.01,0.33,0.12,35.705,36.15,40.44,24.65,36.806286,35.401714,494284.0
2638,SRNE,"Sorrento Therapeutics, Inc.",6.98,-2.38,-0.17,6.79,7.03,19.39,1.45,9.300285,7.4020715,32854681.0
2639,STRM,"Streamline Health Solutions, Inc.",1.5,-3.85,-0.06,1.5,1.55,1.86,0.53,1.4668572,1.2817143,73942.0
2640,LACQ,Leisure Acquisition Corp.,10.5,0.0,0.0,10.47,10.5,13.674,9.115,10.577171,10.63425,1889.0
2641,SCSC,"ScanSource, Inc.",23.14,0.61,0.14,22.63,23.22,39.01,13.78,20.71543,22.901072,105653.0
2642,HHHHU,Wealthbridge Acquisition Limited,10.09,0.0,0.0,10.09,10.09,11.05,10.09,10.92,10.92,0.0
2643,ZNTL,"Zentalis Pharmaceuticals, LLC",41.38,4.52,1.79,38.57,41.8,59.32,22.0,36.881573,38.15425,153459.0
2644,WISA,"Summit Wireless Technologies, Inc.",1.96,-0.51,-0.01,1.95,2.07,19.8,1.72,2.0522857,2.2264285,301678.0
2645,CSWI,"CSW Industrials, Inc.",103.01,-0.3,-0.31,102.5,107.0,107.0,50.13,83.86028,73.69865,58859.0
2646,HSKA,Heska Corporation,125.24,2.73,3.33,119.8,125.25,140.0,50.0,107.472,95.110214,55915.0
2647,TELA,"TELA Bio, Inc.",16.33,0.0,0.0,16.33,16.58,23.545,5.25,16.009428,14.637482,42662.0
2648,TRIP,"TripAdvisor, Inc.",19.98,-2.77,-0.57,19.65,20.53,32.41,13.73,19.739143,20.266857,2153090.0
2649,TRIL,Trillium Therapeutics Inc.,13.28,-3.42,-0.47,13.11,13.66,16.89,0.253,13.920285,9.604393,2194312.0
2650,MTBC,"MTBC, Inc.",8.82,4.38,0.37,8.28,8.8799,13.4,3.57,8.503143,8.680285,150462.0
2651,HBNC,"Horizon Bancorp, Inc.",12.33,-2.95,-0.375,12.3,12.85,19.48,7.42,11.373428,10.645928,129818.0
2652,SUSB,iShares ESG 1-5 Year USD Corporate Bond ETF,26.08,-0.08,-0.02,26.03,26.09,28.18,22.395,26.075714,25.963535,115385.0
2653,CDW,CDW Corporation,138.05,-0.09,-0.13,137.165,139.49,146.09,73.39,124.41086,115.68922,777143.0
2654,PASG,"Passage Bio, Inc.",16.94,0.18,0.03,16.55,17.07,38.23,8.09,15.745,19.385143,195254.0
2655,WLTW,Willis Towers Watson Public Limited Company,192.17,2.92,5.45,185.67,193.47,220.97,143.34,203.40886,200.5532,847031.0
2656,CHEK,Check-Cap Ltd.,0.2698,1.81,0.0048,0.2508,0.2699,2.37,0.243,0.3382,0.48299286,1809650.0
2657,ESSA,"ESSA Bancorp, Inc.",12.85,-1.98,-0.26,13.23,13.23,17.73,9.7,12.767428,13.087571,12435.0
2658,RLAY,"Relay Therapeutics, Inc.",43.67,6.2,2.55,39.98,44.305,49.89,32.56,40.382,38.769012,345035.0
2659,CWBR,"CohBar, Inc.",0.9679,-0.52,-0.0051,0.923,0.99,4.25,0.85,0.96705717,1.7110785,624298.0
2660,VLY,Valley National Bancorp,7.5,-3.1,-0.24,7.485,7.84,12.09,6.0,7.3954287,7.5975714,1897451.0
2661,PNTG,"The Pennant Group, Inc.",45.53,-0.48,-0.22,44.03,47.0,48.872,9.4,39.450573,29.502464,176176.0
2662,SQQQ,ProShares UltraPro Short QQQ,18.83,-0.37,-0.07,18.7,19.76,162.15,18.67,22.915142,34.247356,71876406.0
2663,TRST,TrustCo Bank Corp NY,5.48,-1.62,-0.09,5.4399,5.63,9.1,4.3,5.4674287,5.869,397706.0
2664,AUTL,Autolus Therapeutics plc,10.95,-8.83,-1.06,10.58,12.17,17.19,3.0,11.984285,13.141571,86934.0
2665,OCFC,OceanFirst Financial Corp.,14.25,-3.0,-0.44,14.12,14.86,25.61,11.6,14.901428,15.817643,208742.0
2666,HWKN,"Hawkins, Inc.",49.13,-4.73,-2.44,48.79,52.03,59.89,26.82,48.20714,45.5685,50235.0
2667,PZZA,"Papa John's International, Inc.",83.52,1.51,1.24,80.6,83.85,102.25,28.55,80.72143,84.73214,687729.0
2668,FMAO,"Farmers & Merchants Bancorp, Inc.",20.21,-2.41,-0.5,20.21,20.87,31.8,17.4,20.460285,21.404785,8565.0
2669,CASH,"Meta Financial Group, Inc.",29.29,-2.76,-0.83,29.2,30.47,40.0,13.09,23.184,19.504,225662.0
2670,NATI,National Instruments Corporation,34.08,1.16,0.39,33.42,34.13,47.89,20.42,35.03257,36.858715,709128.0
2671,TREE,"LendingTree, Inc.",292.41,-0.88,-2.59,292.01,308.44,378.09,135.72,323.12772,299.10773,131615.0
2672,GALT,"Galectin Therapeutics, Inc.",2.58,-0.39,-0.01,2.52,2.61,4.5,1.5,2.7134285,2.7502143,310351.0
2673,INO,"Inovio Pharmaceuticals, Inc.",10.53,-2.5,-0.27,10.26,10.67,33.79,2.19,12.139714,15.346214,16642864.0
2674,MMSI,"Merit Medical Systems, Inc.",51.05,-0.02,-0.01,50.52,51.555,54.17,25.06,46.672287,44.696857,396201.0
2675,BMRN,BioMarin Pharmaceutical Inc.,76.74,2.25,1.69,72.81,78.83,131.95,68.25,76.97143,97.33272,2494901.0
2676,GLAD,Gladstone Capital Corporation,7.58,-0.13,-0.01,7.45,7.6,10.69,4.04,7.492,7.246357,157885.0
2677,SBSI,"Southside Bancshares, Inc.",26.45,-0.3,-0.08,26.4,27.02,37.89,23.51,25.708572,27.282356,93754.0
2678,LOAC,Longevity Acquisition Corporation,10.8,0.0,0.0,10.723,10.8,11.13,10.34,10.710571,10.663571,6746.0
2679,LUMO,"Lumos Pharma, Inc.",14.85,2.41,0.35,14.63,14.9,17.5,0.82,14.154857,14.087714,16576.0
2680,TLC,"Taiwan Liposome Company, Ltd.",4.56,-1.51,-0.07,4.56,4.63,12.65,2.48,4.6917143,5.1317143,303698.0
2681,CDEV,"Centennial Resource Development, Inc.",0.6155,-5.31,-0.0345,0.61,0.6444,5.35,0.235,0.63497144,0.83921427,6186704.0
2682,SOLY,"Soliton, Inc.",8.16,-2.97,-0.25,8.1,8.38,15.5,5.69,7.832286,8.45525,212373.0
2683,KEQU,Kewaunee Scientific Corporation,8.01,-2.79,-0.23,8.01,8.2499,19.57,6.96,8.676286,9.4056425,4535.0
2684,HSIC,"Henry Schein, Inc.",61.67,0.16,0.1,61.065,62.215,73.99,41.85,61.132,61.29743,1057700.0
2685,CLRO,"ClearOne, Inc.",1.77,-2.21,-0.04,1.7,1.79,3.54,1.37,2.0562856,2.1678572,167007.0
2686,ALXO,ALX Oncology Holdings Inc.,46.0,1.72,0.78,44.63,46.97,52.0,28.01,39.342285,39.408,152203.0
2687,LSCC,Lattice Semiconductor Corporation,39.58,1.46,0.57,38.6801,39.9,39.9,13.54,32.45457,28.578,985459.0
2688,SQLV,Legg Mason Small-Cap Quality Value ETF,24.61,0.0,0.0,24.61,24.62,28.31,15.069,23.780714,22.6512,1642.0
2689,VOD,Vodafone Group Plc,13.97,-0.99,-0.14,13.94,14.1681,21.72,11.46,13.978857,15.038072,3943756.0
2690,CATB,"Catabasis Pharmaceuticals, Inc.",1.32,-4.35,-0.06,1.31,1.3789,8.59,1.25,4.9517145,6.1074286,998606.0
2691,PCSB,PCSB Financial Corporation,14.25,-0.56,-0.08,14.16,14.53,20.6,11.01,13.051143,12.727214,56090.0
2692,FUTU,Futu Holdings Limited,34.74,4.14,1.38,33.88,36.825,40.99,8.16,30.743143,26.052643,1648865.0
2693,JJSF,J & J Snack Foods Corp.,139.38,-2.42,-3.46,138.22,148.0,189.83,105.67,133.17314,129.79393,132901.0
2694,ACEV,ACE Convergence Acquisition Corp.,9.71,-0.51,-0.05,9.71,9.8,9.85,9.6,9.730143,9.730143,54362.0
2695,FV,First Trust Dorsey Wright Focus 5 ETF,36.84,0.27,0.1,36.4626,36.93,37.1,19.04,35.0474,33.312714,173215.0
2696,TIBRU,Tiberius Acquisition Corporation,9.99,0.0,0.0,9.99,9.99,12.93,9.99,11.73,11.73,0.0
2697,TCF,TCF Financial Corporation,27.34,-2.36,-0.66,27.18,28.515,47.46,16.96,26.194857,27.477715,745835.0
2698,MWK,"Mohawk Group Holdings, Inc.",9.15,0.55,0.05,8.94,9.39,9.68,1.42,8.456857,6.622,175800.0
2699,ICLK,iClick Interactive Asia Group Limited,7.82,2.49,0.19,7.46,7.8488,10.22,3.01,7.6164284,6.6524644,1237781.0
2700,PCB,PCB Bancorp,9.74,-0.1,-0.01,9.74,9.844,17.75,7.31,9.214,9.343286,21742.0
2701,DINT,Davis Select International ETF,22.2692,0.13,0.0292,22.225,22.2899,22.29,12.995,20.743744,19.096457,17045.0
2702,HSAC,Health Sciences Acquisitions Corporation,13.88,-5.19,-0.76,13.24,14.67,19.61,8.34,14.774143,13.723289,172390.0
2703,TCFCP,TCF Financial Corporation,26.09,-1.4,-0.37,26.08,26.26,26.99,11.78,26.024685,25.172043,8732.0
2704,SGMS,Scientific Games Corporation,36.0,2.51,0.88,34.3401,36.33,37.58,3.76,34.19943,21.405285,2476803.0
2705,LORL,Loral Space & Communications Inc.,16.78,-5.36,-0.95,16.42,17.82,39.16,13.68,19.018858,19.881144,144481.0
2706,AMNB,American National Bankshares Inc.,23.0,-2.25,-0.53,23.0,23.82,40.57,18.53,22.231142,23.362928,14664.0
2707,NBTB,NBT Bancorp Inc.,26.61,-1.92,-0.52,26.595,27.4,41.5,26.1,27.664572,29.739,123854.0
2708,NMMCU,North Mountain Merger Corp.,10.28,0.0,0.0,10.28,10.28,10.49,9.98,10.130915,10.130611,98775.0
2709,UAL,"United Airlines Holdings, Inc.",34.68,-1.9,-0.67,34.2,35.15,93.88,17.8,34.987713,33.360428,26865560.0
2710,HCDI,"Harbor Custom Development, Inc.",4.7,1.95,0.09,4.59,4.73,8.362,3.5,4.978,5.2732,97780.0
2711,VNQI,Vanguard Global ex-U.S. Real Estate Index Fund ETF Shares,50.27,-0.24,-0.12,50.17,50.49,61.45,35.51,48.735428,47.695427,443490.0
2712,TYME,"Tyme Technologies, Inc.",0.9299,-3.89,-0.0376,0.9152,0.9774,2.04,0.85,0.9643143,1.2138214,1252212.0
2713,FNCB,"FNCB Bancorp, Inc.",5.52,-6.91,-0.41,5.52,5.95,8.86,5.08,5.644,5.862643,16240.0
2714,ESPO,VanEck Vectors Video Gaming and eSports ETF,64.97,0.6,0.39,63.7,64.99,65.17,31.0,61.611427,54.972645,171779.0
2715,ISBC,"Investors Bancorp, Inc.",8.26,-3.17,-0.27,8.191,8.65,12.57,6.31,7.780286,8.180072,1506667.0
2716,MASI,Masimo Corporation,254.94,1.98,4.95,245.54,259.29,259.29,142.24,235.10371,228.15343,364267.0
2717,HTGM,"HTG Molecular Diagnostics, Inc.",0.3286,4.95,0.0155,0.3072,0.3519,0.92,0.267,0.3206857,0.47748572,2779031.0
2718,CNNB,"Cincinnati Bancorp, Inc.",9.55,0.0,0.0,9.53,9.55,17.5,6.328,9.542514,9.065814,2157.0
2719,FBMS,"The First Bancshares, Inc.",23.93,-2.72,-0.67,23.92,25.0,35.88,15.27,22.852,21.476213,53740.0
2720,DCTH,"Delcath Systems, Inc.",11.52,0.61,0.07,11.52,11.807,35.000034,5.15,11.096,10.339582,34892.0
2721,PDSB,PDS Biotechnology Corporation,2.38,3.03,0.07,2.2,2.38,4.98,0.615,2.2817142,2.1337142,651745.0
2722,BLMN,"Bloomin' Brands, Inc.",14.46,-0.21,-0.03,14.19,14.745,24.29,4.54,15.737429,12.870143,2796776.0
2723,AVCT,"American Virtual Cloud Technologies, Inc.",4.14,-0.24,-0.01,3.9999,4.19,12.96,1.45,4.1454287,3.67275,208595.0
2724,FROG,JFrog Ltd.,64.42,-0.85,-0.55,63.3806,67.14,95.2,60.0,76.25029,75.33658,1699005.0
2725,ANDAW,Andina Acquisition Corp. III,0.14,-6.67,-0.01,0.13,0.15,0.15,0.13,,,
2726,BLDP,Ballard Power Systems Inc.,15.59,-6.48,-1.08,15.52,16.67,21.61,5.5,16.331715,14.596286,4089515.0
2727,INSU,Insurance Acquisition Corp.,11.66,-2.67,-0.32,11.33,12.0,14.91,9.519,11.669444,11.354309,330073.0
2728,STAA,STAAR Surgical Company,79.77,10.55,7.61,70.84,83.24,83.24,23.2,63.767715,52.364357,582879.0
2729,FCFS,"FirstCash, Inc.",56.01,-1.15,-0.65,55.4979,56.955,90.56,51.15,57.17943,63.46007,272039.0
2730,BCTF,"Bancorp 34, Inc.",10.11,0.0,0.0,10.11,10.11,16.0,9.116,9.987143,10.48755,3762.0
2731,BPMC,Blueprint Medicines Corporation,98.57,-2.92,-2.96,96.32,101.93,108.505,43.29,97.598,78.47943,440621.0
2732,EMCG,WisdomTree Emerging Markets Consumer Growth Fund,19.9802,0.28,0.0564,19.82,19.9963,24.4728,15.76,19.9802,19.568584,0.0
2733,PACQW,Pure Acquisition Corp WT,1.26,4.13,0.05,1.26,1.59,5.0,0.5,1.27,1.2774583,2271.0
2734,UCBIO,"United Community Banks, Inc.",27.1,0.37,0.1,26.79,27.36,27.4,24.075,26.702114,26.035172,16835.0
2735,SKYY,First Trust Cloud Computing ETF,84.04,0.94,0.78,82.67,84.2786,86.15,45.0,80.288,74.94228,450585.0
2736,CNFRL,"Conifer Holdings, Inc. - Senior",20.85,0.0,0.0,20.85,21.09,24.24,8.5,21.08343,19.679428,720.0
2737,BWAY,Brainsway Ltd.,5.79,-0.69,-0.04,5.75,5.86,12.53,5.1,5.882143,6.6450143,24271.0
2738,CIDM,Cinedigm Corp.,0.47,-0.4,-0.0019,0.4536,0.479,6.0,0.25,0.54885715,1.1372857,4020320.0
2739,FAMI,"Farmmi, Inc.",0.877,0.69,0.006,0.85,0.8839,1.67,0.31,0.88,0.7197143,5310823.0
2740,NSYS,Nortech Systems Incorporated,4.735,4.99,0.225,4.55,4.735,7.46,2.52,4.6962857,4.324714,394600.0
2741,FHB,"First Hawaiian, Inc.",17.3,-2.7,-0.48,17.07,17.94,31.25,13.555,15.973714,16.6505,1157153.0
2742,MDWD,MediWound Ltd.,3.73,-3.87,-0.15,3.69,3.95,4.44,1.443,3.6404572,3.1141357,90153.0
2743,FBIO,"Fortress Biotech, Inc.",2.31,-4.94,-0.12,2.28,2.45,4.78,1.04,3.2354286,3.0374286,1666946.0
2744,CLEU,China Liberal Education Holdings Limited,5.66,2.91,0.16,5.3982,5.94,10.46,3.401,5.8298287,5.0136952,102304.0
2745,RADA,RADA Electronic Industries Ltd.,6.8,0.74,0.05,6.616,6.81,7.77,2.05,6.451143,6.0705714,252532.0
2746,WB,Weibo Corporation,44.17,0.59,0.26,42.94,44.475,54.0,28.93,39.193428,35.907,1244885.0
2747,ORSN,Orisun Acquisition Corp.,10.22,0.49,0.05,10.12,10.22,10.84,6.01,10.164658,10.143857,30170.0
2748,FATE,"Fate Therapeutics, Inc.",48.28,-3.29,-1.64,47.2,51.15,51.45,13.26,44.23257,35.607716,870162.0
2749,ISNS,"Image Sensing Systems, Inc.",4.05,5.74,0.22,3.7971,4.1766,6.0,2.79,3.6548572,3.7364285,8853.0
2750,SLCT,"Select Bancorp, Inc.",8.05,-0.12,-0.01,8.01,8.13,12.47,5.98,7.5645714,7.6442857,30962.0
2751,PTMN,Portman Ridge Finance Corporation,1.33,0.76,0.01,1.3,1.35,2.39,0.75,1.3288572,1.201,250359.0
2752,ANGI,ANGI Homeservices Inc.,10.01,-12.58,-1.44,9.285,10.2,17.05,4.1,11.054286,12.0445,3463264.0
2753,BIOC,"Biocept, Inc.",4.45,-3.26,-0.15,4.37,4.64,13.0,2.1,4.570857,5.7475715,730728.0
2754,MGNI,"Magnite, Inc.",11.35,7.18,0.76,11.1642,11.75,13.11,4.09,8.470858,7.2614284,2364610.0
2755,USWSW,"U.S. Well Services, Inc. WT EXP 031524",0.026,-12.16,-0.0036,0.021,0.026,0.026,0.021,,,
2756,PIZ,Invesco DWA Developed Markets Momentum ETF,32.592,0.47,0.152,32.3501,32.64,32.64,18.78,31.256857,28.913286,34312.0
2757,DADA,Dada Nexus Limited,36.29,-2.0,-0.74,35.01,37.1,37.38,14.6,30.746,26.454311,1082240.0
2758,AUTO,"AutoWeb, Inc.",2.32,-39.58,-1.52,2.225,3.43,5.97,0.5,3.5217142,2.221857,848246.0
2759,DAIO,Data I/O Corporation,3.43,0.29,0.01,3.3304,3.455,4.52,2.34,3.4602857,3.4087143,22884.0
2760,KBLMU,KBL Merger Corp. IV,8.38,-27.51,-3.18,7.62,9.244,14.52,7.62,12.104571,11.687928,97.0
2761,EDNT,"Edison Nation, Inc.",1.75,4.79,0.08,1.61,1.7799,5.2,1.32,1.7175714,2.4598927,177192.0
2762,JRSH,"Jerash Holdings (US), Inc.",4.89,-0.81,-0.04,4.86,4.95,7.145,3.6,4.6978855,4.710436,31568.0
2763,EXPC,Experience Investment Corp.,9.93,0.0,0.0,9.9,9.93,10.47,9.28,10.019571,9.980108,68350.0
2764,HECCU,Hudson Executive Investment Corp.,10.35,1.92,0.195,10.35,10.35,10.665,10.0,10.297714,10.26443,53046.0
2765,LOCO,"El Pollo Loco Holdings, Inc.",14.98,0.74,0.11,14.5,15.1,19.9,6.149,16.414715,15.543643,282246.0
2766,ICUI,"ICU Medical, Inc.",188.26,-0.02,-0.03,187.385,205.0,236.51,158.01,188.42485,190.976,139093.0
2767,MREO,Mereo BioPharma Group plc,2.45,0.0,0.0,2.42,2.54,4.25,0.69,2.478857,2.4791358,220184.0
2768,WTFCM,Wintrust Financial Corporation,26.203,-1.42,-0.377,25.85,26.76,31.176,13.269,25.786629,25.368143,12926.0
2769,RUSHA,"Rush Enterprises, Inc.",36.34,-3.74,-1.41,36.03,38.07,38.89,18.166666,35.930573,30.773739,181487.0
2770,WIX,Wix.com Ltd.,286.29,2.94,8.17,270.08,287.17,319.34,76.811,267.71942,246.947,602053.0
2771,HIHO,Highway Holdings Limited,3.98,6.13,0.23,3.67,4.02,4.95,1.55,3.4154286,2.6933572,110825.0
2772,KRTX,"Karuna Therapeutics, Inc.",106.57,3.74,3.84,99.64,109.99,152.0,16.34,81.38143,86.822426,176740.0
2773,GSBC,"Great Southern Bancorp, Inc.",40.1,-3.05,-1.26,40.03,41.72,64.48,32.23,38.760284,38.847927,35575.0
2774,CSFL,CenterState Bank Corporation,18.14,4.67,0.81,18.04,19.97,26.79,12.1,18.14,16.02415,0.0
2775,PDD,Pinduoduo Inc.,114.53,1.29,1.46,110.55,116.58,116.79,30.2,84.666855,78.87457,7729662.0
2776,CBAN,"Colony Bankcorp, Inc.",12.41,-3.42,-0.44,12.41,12.99,16.5,8.7,11.596571,11.338214,8209.0
2777,GRWG,GrowGeneration Corp.,22.98,-0.26,-0.06,21.8,24.3,24.3,2.62,17.535143,11.022535,6481473.0
2778,NURO,"NeuroMetrix, Inc.",1.58,1.28,0.02,1.55,1.63,31.0,0.81,1.6454285,1.9425,236906.0
2779,FSBW,"FS Bancorp, Inc.",45.49,-2.07,-0.96,45.49,47.155,64.41,27.5,44.279144,40.52786,9945.0
2780,FYX,First Trust Small Cap Core AlphaDEX Fund,62.84,-1.02,-0.6475,62.7403,63.67,66.13,31.47,60.62257,56.2105,37032.0
2781,DFPH,Healthcare Acquisitions Corp. Class A Common Stock,10.02,-0.2,-0.02,10.02,10.1,10.9,9.7,10.236915,10.2512,35396.0
2782,ACWI,iShares MSCI ACWI ETF,83.93,0.13,0.11,83.43,84.2284,84.23,53.31,80.88029,76.85407,3543565.0
2783,CLBK,"Columbia Financial, Inc.",12.93,-0.77,-0.1,12.8801,13.19,17.34,10.27,12.074857,12.645607,206721.0
